,State Name,county Name,Month,Day,AQI,Category,Defining Site,Latitude,Longitude
2116,California,Contra Costa,10,22,46,Good,06-013-1004,37.9604,-122.356811
2117,California,Contra Costa,10,23,50,Good,06-013-1004,37.9604,-122.356811
2118,California,Contra Costa,10,24,50,Good,06-013-1004,37.9604,-122.356811
2119,California,Contra Costa,10,25,46,Good,06-013-0002,37.936013,-122.026154
2120,California,Contra Costa,10,26,45,Good,06-013-0002,37.936013,-122.026154
2121,California,Contra Costa,10,27,40,Good,06-013-1002,38.006311,-121.641918
2122,California,Contra Costa,10,28,56,Moderate,06-013-0002,37.936013,-122.026154
2123,California,Contra Costa,10,29,64,Moderate,06-013-2007,37.743649,-121.934188
2124,California,Contra Costa,10,30,77,Moderate,06-013-1002,38.006311,-121.641918
2125,California,Contra Costa,10,31,65,Moderate,06-013-0002,37.936013,-122.026154
2126,California,Contra Costa,11,1,70,Moderate,06-013-1004,37.9604,-122.356811
2127,California,Contra Costa,11,2,59,Moderate,06-013-0002,37.936013,-122.026154
2128,California,Contra Costa,11,3,52,Moderate,06-013-0002,37.936013,-122.026154
2129,California,Contra Costa,11,4,38,Good,06-013-1002,38.006311,-121.641918
2130,California,Contra Costa,11,5,42,Good,06-013-2007,37.743649,-121.934188
2131,California,Contra Costa,11,6,62,Moderate,06-013-2007,37.743649,-121.934188
2132,California,Contra Costa,11,7,38,Good,06-013-1002,38.006311,-121.641918
2133,California,Contra Costa,11,8,34,Good,06-013-1004,37.9604,-122.356811
2134,California,Contra Costa,11,9,41,Good,06-013-2007,37.743649,-121.934188
2135,California,Contra Costa,11,10,30,Good,06-013-1002,38.006311,-121.641918
2136,California,Contra Costa,11,11,37,Good,06-013-0002,37.936013,-122.026154
2137,California,Contra Costa,11,12,48,Good,06-013-0002,37.936013,-122.026154
2138,California,Contra Costa,11,13,33,Good,06-013-1004,37.9604,-122.356811
2139,California,Contra Costa,11,14,37,Good,06-013-0002,37.936013,-122.026154
2140,California,Contra Costa,11,15,35,Good,06-013-0002,37.936013,-122.026154
2141,California,Contra Costa,11,16,38,Good,06-013-1004,37.9604,-122.356811
2142,California,Contra Costa,11,17,31,Good,06-013-1002,38.006311,-121.641918
2143,California,Contra Costa,11,18,31,Good,06-013-1002,38.006311,-121.641918
2144,California,Contra Costa,11,19,29,Good,06-013-1002,38.006311,-121.641918
2145,California,Contra Costa,11,20,39,Good,06-013-0002,37.936013,-122.026154
2146,California,Contra Costa,11,21,46,Good,06-013-0002,37.936013,-122.026154
2147,California,Contra Costa,11,22,52,Moderate,06-013-1004,37.9604,-122.356811
2148,California,Contra Costa,11,23,31,Good,06-013-1004,37.9604,-122.356811
2149,California,Contra Costa,11,24,34,Good,06-013-1004,37.9604,-122.356811
2150,California,Contra Costa,11,25,31,Good,06-013-1002,38.006311,-121.641918
2151,California,Contra Costa,11,26,29,Good,06-013-1004,37.9604,-122.356811
2152,California,Contra Costa,11,27,29,Good,06-013-0002,37.936013,-122.026154
2153,California,Contra Costa,11,28,52,Moderate,06-013-0002,37.936013,-122.026154
2154,California,Contra Costa,11,29,51,Moderate,06-013-0002,37.936013,-122.026154
2155,California,Contra Costa,11,30,47,Good,06-013-0002,37.936013,-122.026154
2156,California,Contra Costa,12,1,34,Good,06-013-0002,37.936013,-122.026154
2157,California,Contra Costa,12,2,53,Moderate,06-013-0002,37.936013,-122.026154
2158,California,Contra Costa,12,3,70,Moderate,06-013-1004,37.9604,-122.356811
2159,California,Contra Costa,12,4,60,Moderate,06-013-1004,37.9604,-122.356811
2160,California,Contra Costa,12,5,128,Unhealthy for Sensitive Groups,06-013-1001,38.05492,-122.233229
2161,California,Contra Costa,12,6,59,Moderate,06-013-0002,37.936013,-122.026154
2162,California,Contra Costa,12,7,33,Good,06-013-0002,37.936013,-122.026154
2163,California,Contra Costa,12,8,38,Good,06-013-0002,37.936013,-122.026154
2164,California,Contra Costa,12,9,68,Moderate,06-013-1004,37.9604,-122.356811
2165,California,Contra Costa,12,10,49,Good,06-013-1004,37.9604,-122.356811
2166,California,Contra Costa,12,11,27,Good,06-013-0002,37.936013,-122.026154
2167,California,Contra Costa,12,12,30,Good,06-013-0002,37.936013,-122.026154
2168,California,Contra Costa,12,13,42,Good,06-013-1004,37.9604,-122.356811
2169,California,Contra Costa,12,14,27,Good,06-013-1004,37.9604,-122.356811
2170,California,Contra Costa,12,15,38,Good,06-013-0002,37.936013,-122.026154
2171,California,Contra Costa,12,16,62,Moderate,06-013-0002,37.936013,-122.026154
2172,California,Contra Costa,12,17,33,Good,06-013-1004,37.9604,-122.356811
2173,California,Contra Costa,12,18,30,Good,06-013-0002,37.936013,-122.026154
2174,California,Contra Costa,12,19,56,Moderate,06-013-0002,37.936013,-122.026154
2175,California,Contra Costa,12,20,52,Moderate,06-013-1004,37.9604,-122.356811
2176,California,Contra Costa,12,21,64,Moderate,06-013-0002,37.936013,-122.026154
2177,California,Contra Costa,12,22,40,Good,06-013-0002,37.936013,-122.026154
2178,California,Contra Costa,12,23,38,Good,06-013-0002,37.936013,-122.026154
2179,California,Contra Costa,12,24,76,Moderate,06-013-0002,37.936013,-122.026154
2180,California,Contra Costa,12,25,72,Moderate,06-013-0002,37.936013,-122.026154
2181,California,Contra Costa,12,26,34,Good,06-013-1004,37.9604,-122.356811
2182,California,Contra Costa,12,27,25,Good,06-013-2007,37.743649,-121.934188
2183,California,Contra Costa,12,28,32,Good,06-013-1002,38.006311,-121.641918
2184,California,Contra Costa,12,29,28,Good,06-013-1004,37.9604,-122.356811
2185,California,Contra Costa,12,30,28,Good,06-013-1004,37.9604,-122.356811
2186,California,Contra Costa,12,31,40,Good,06-013-1004,37.9604,-122.356811
2187,California,Del Norte,1,1,36,Good,06-015-0007,41.75613,-124.20347
2188,California,Del Norte,1,2,41,Good,06-015-0007,41.75613,-124.20347
2189,California,Del Norte,1,3,24,Good,06-015-0007,41.75613,-124.20347
2190,California,Del Norte,1,4,26,Good,06-015-0007,41.75613,-124.20347
2191,California,Del Norte,1,5,34,Good,06-015-0007,41.75613,-124.20347
2192,California,Del Norte,1,6,32,Good,06-015-0007,41.75613,-124.20347
2193,California,Del Norte,1,7,21,Good,06-015-0007,41.75613,-124.20347
2194,California,Del Norte,1,8,17,Good,06-015-0007,41.75613,-124.20347
2195,California,Del Norte,1,9,28,Good,06-015-0007,41.75613,-124.20347
2196,California,Del Norte,1,10,20,Good,06-015-0007,41.75613,-124.20347
2197,California,Del Norte,1,11,43,Good,06-015-0007,41.75613,-124.20347
2198,California,Del Norte,1,12,26,Good,06-015-0007,41.75613,-124.20347
2199,California,Del Norte,1,13,30,Good,06-015-0007,41.75613,-124.20347
2200,California,Del Norte,1,14,25,Good,06-015-0007,41.75613,-124.20347
2201,California,Del Norte,1,19,5,Good,06-015-0002,41.560952,-124.083964
2202,California,Del Norte,1,22,5,Good,06-015-0002,41.560952,-124.083964
2203,California,Del Norte,1,24,31,Good,06-015-0007,41.75613,-124.20347
2204,California,Del Norte,1,25,17,Good,06-015-0007,41.75613,-124.20347
2205,California,Del Norte,1,26,32,Good,06-015-0007,41.75613,-124.20347
2206,California,Del Norte,1,27,25,Good,06-015-0007,41.75613,-124.20347
2207,California,Del Norte,1,28,41,Good,06-015-0007,41.75613,-124.20347
2208,California,Del Norte,1,29,25,Good,06-015-0007,41.75613,-124.20347
2209,California,Del Norte,1,30,32,Good,06-015-0007,41.75613,-124.20347
2210,California,Del Norte,1,31,57,Moderate,06-015-0007,41.75613,-124.20347
2211,California,Del Norte,2,1,21,Good,06-015-0007,41.75613,-124.20347
2212,California,Del Norte,2,2,24,Good,06-015-0007,41.75613,-124.20347
2213,California,Del Norte,2,3,30,Good,06-015-0007,41.75613,-124.20347
2214,California,Del Norte,2,4,28,Good,06-015-0007,41.75613,-124.20347
2215,California,Del Norte,2,5,31,Good,06-015-0007,41.75613,-124.20347
2216,California,Del Norte,2,6,25,Good,06-015-0007,41.75613,-124.20347
2217,California,Del Norte,2,7,23,Good,06-015-0007,41.75613,-124.20347
2218,California,Del Norte,2,8,30,Good,06-015-0007,41.75613,-124.20347
2219,California,Del Norte,2,9,36,Good,06-015-0007,41.75613,-124.20347
2220,California,Del Norte,2,10,45,Good,06-015-0007,41.75613,-124.20347
2221,California,Del Norte,2,11,45,Good,06-015-0007,41.75613,-124.20347
2222,California,Del Norte,2,12,48,Good,06-015-0007,41.75613,-124.20347
2223,California,Del Norte,2,13,25,Good,06-015-0007,41.75613,-124.20347
2224,California,Del Norte,2,14,39,Good,06-015-0007,41.75613,-124.20347
2225,California,Del Norte,2,15,43,Good,06-015-0007,41.75613,-124.20347
2226,California,Del Norte,2,16,43,Good,06-015-0007,41.75613,-124.20347
2227,California,Del Norte,2,17,32,Good,06-015-0007,41.75613,-124.20347
2228,California,Del Norte,2,18,32,Good,06-015-0007,41.75613,-124.20347
2229,California,Del Norte,2,19,33,Good,06-015-0007,41.75613,-124.20347
2230,California,Del Norte,2,20,48,Good,06-015-0007,41.75613,-124.20347
2231,California,Del Norte,2,21,50,Good,06-015-0007,41.75613,-124.20347
2232,California,Del Norte,2,22,37,Good,06-015-0007,41.75613,-124.20347
2233,California,Del Norte,2,23,37,Good,06-015-0007,41.75613,-124.20347
2234,California,Del Norte,2,24,53,Moderate,06-015-0007,41.75613,-124.20347
2235,California,Del Norte,2,25,59,Moderate,06-015-0007,41.75613,-124.20347
2236,California,Del Norte,2,26,48,Good,06-015-0007,41.75613,-124.20347
